packet_rate,duration,bytes_sent,bytes_received,label
61.95,6.11,4513.22,2344.2,normal
66.47,0.5,2526.48,2367.52,normal
68.11,4.85,2593.52,822.3,normal
48.26,2.8,1482.85,984.36,normal
208.15,0.44,8181.14,267.89,dos
358.29,1.55,6054.69,1059.38,dos
65.19,5.04,1765.88,2318.3,normal
262.99,0.46,7978.26,625.32,dos
304.24,1.4,8320.95,1137.74,dos
34.8,7.07,3287.69,4258.46,normal
203.82,1.25,3864.23,1288.59,dos
22.16,10.02,1967.77,1700.03,normal
164.5,1.23,7406.85,749.12,dos
50.2,7.8,1841.92,2645.49,normal
41.8,10.22,2355.4,1676.88,normal
255.05,2.18,6931.57,1347.95,dos
265.89,2.54,2784.84,1308.02,dos
24.87,5.85,3270.73,1447.44,normal
238.52,2.04,5721.47,685.21,dos
33.72,3.66,3179.93,941.44,normal
201.41,0.35,9404.02,960.74,dos
85.25,6.35,3835.36,1571.17,normal
311.26,3.52,5437.17,1621.59,dos
302.4,0.1,7160.6,411.8,dos
367.91,1.43,4397.12,933.9,dos
253.32,2.02,8377.69,825.53,dos
34.0,5.99,2891.66,1700.42,normal
369.09,0.22,6877.47,764.3,dos
360.59,0.83,8833.35,990.08,dos
357.38,1.03,6730.78,874.3,dos
62.63,8.25,2307.46,3084.5,normal
419.87,0.1,8723.42,754.64,dos
319.84,2.31,2000.0,100.0,dos
76.07,2.56,500.0,799.61,normal
129.06,0.1,4524.33,1005.55,dos
65.22,11.56,2134.79,2552.11,normal
278.68,1.18,6934.17,100.0,dos
322.07,0.66,10780.59,1241.09,dos
51.49,7.48,2161.51,1858.17,normal
235.49,0.58,5727.56,659.79,dos
206.98,0.1,4016.87,378.23,dos
259.15,1.89,4732.61,936.67,dos
272.58,0.1,8266.81,1187.17,dos
211.73,0.3,6021.78,200.7,dos
294.48,0.91,9766.41,191.33,dos
79.27,5.58,1924.78,2825.11,normal
338.66,0.75,4770.41,1047.61,dos
93.78,7.2,3705.79,3067.86,normal
113.99,0.1,5903.99,100.0,dos
88.19,5.7,2203.13,1415.03,normal
57.77,4.18,2471.66,2035.54,normal
39.45,8.76,1671.59,3372.99,normal
274.48,0.1,2968.09,557.9,dos
242.16,1.18,5293.23,256.57,dos
67.18,5.33,575.52,1535.95,normal
312.45,2.16,3635.25,1201.79,dos
29.52,7.75,500.0,500.0,normal
53.71,8.14,798.83,1600.4,normal
98.27,8.95,2919.24,3619.41,normal
41.34,4.39,3275.3,2538.91,normal
122.13,1.64,3589.04,2273.69,normal
243.12,1.23,6491.8,825.28,dos
318.34,2.74,2253.2,1308.36,dos
61.83,1.98,1071.11,2043.94,normal
86.43,4.93,2751.62,2742.26,normal
44.12,6.46,2059.94,992.61,normal
62.24,6.61,2555.75,1575.86,normal
54.15,8.26,2408.92,5016.55,normal
120.57,1.36,6098.5,1115.27,dos
94.99,8.09,3703.98,2180.11,normal
73.79,7.93,2195.55,957.32,normal
158.56,0.54,5083.04,1000.47,dos
382.1,2.05,6547.48,100.0,dos
59.62,7.7,4095.44,1349.86,normal
196.87,1.29,4598.78,100.0,dos
181.7,2.73,4859.49,835.23,dos
67.45,1.83,2616.28,1484.88,normal
235.24,2.1,7305.49,995.72,dos
97.78,2.79,943.4,2332.58,normal
258.34,2.88,2954.2,1375.88,dos
52.98,4.21,3112.3,1251.44,normal
249.47,2.07,3864.71,1490.48,dos
73.85,8.41,2526.0,2928.63,normal
109.68,3.47,2777.85,4288.17,normal
72.64,7.78,2838.94,3404.69,normal
217.99,2.15,8937.29,365.39,dos
96.0,5.38,2295.73,3962.4,normal
251.97,3.42,4966.77,821.92,dos
44.38,5.06,1508.36,3239.23,normal
293.72,1.68,6335.92,617.42,dos
50.96,7.59,3318.99,3211.54,normal
76.77,9.84,2339.02,3751.65,normal
209.89,1.6,4961.16,2263.68,dos
72.01,1.92,3094.62,2623.86,normal
143.58,2.81,4508.82,1015.26,dos
66.97,1.41,2347.41,1243.38,normal
35.89,3.57,1159.43,2202.87,normal
383.9,0.52,5891.08,710.44,dos
74.97,9.52,2590.49,2561.63,normal
77.61,2.59,1919.83,1641.59,normal
100.0,0.55,4744.77,1224.53,dos
172.01,1.42,2322.47,671.73,dos
41.79,5.69,3171.23,4090.32,normal
304.15,2.78,6370.92,651.23,dos
261.4,0.48,6614.81,953.38,dos
228.06,2.29,8910.48,869.25,dos
249.35,1.2,8804.48,787.94,dos
231.25,3.21,7358.17,710.16,dos
252.25,2.02,9758.1,1304.22,dos
256.95,2.27,3066.98,1120.29,dos
97.84,10.08,2128.19,2241.43,normal
110.5,0.63,5665.43,213.86,dos
206.44,0.39,3907.49,1075.13,dos
255.04,1.03,8009.91,384.64,dos
270.04,2.27,9292.0,1250.29,dos
22.59,1.08,4102.57,2969.54,normal
48.52,3.07,3491.37,2131.61,normal
10.0,8.39,1816.77,2914.32,normal
212.81,0.81,7873.1,270.17,dos
328.05,2.27,7970.63,895.24,dos
44.42,5.73,1462.68,4699.74,normal
56.32,3.51,2419.59,1116.52,normal
278.56,1.98,7371.8,514.14,dos
302.04,0.9,6699.09,400.77,dos
296.12,0.53,4153.06,1135.79,dos
73.37,1.53,3093.43,1001.7,normal
28.89,4.04,2607.23,4346.07,normal
46.71,1.01,3448.42,3425.83,normal
84.47,4.79,2672.84,4250.78,normal
153.97,0.46,4852.24,172.51,dos
254.95,1.37,4350.59,1238.91,dos
24.38,0.5,2577.75,1130.3,normal
125.04,3.14,1260.96,1670.55,normal
30.52,5.05,3919.48,5616.92,normal
51.98,3.65,4462.01,1959.2,normal
344.67,1.68,5455.64,671.97,dos
311.08,0.71,8569.48,544.47,dos
45.02,3.14,3639.87,3301.1,normal
329.23,0.45,6213.48,1395.63,dos
245.13,1.69,10022.98,762.21,dos
240.49,1.83,9123.88,775.38,dos
49.34,0.68,2760.97,2654.47,normal
18.48,5.28,1953.74,1116.09,normal
183.73,3.06,8619.04,917.4,dos
284.77,1.11,3606.41,1052.19,dos
72.85,5.09,3090.18,2451.37,normal
214.22,2.66,2000.0,272.03,dos
311.0,2.19,7107.01,938.84,dos
254.94,1.83,7014.17,353.71,dos
365.33,1.05,7563.81,121.97,dos
79.58,8.23,2794.98,1737.69,normal
171.46,0.27,10144.55,501.17,dos
257.92,0.92,7906.62,155.67,dos
20.74,10.86,2031.53,1592.83,normal
248.41,0.32,7831.93,719.71,dos
254.37,0.47,7107.75,297.09,dos
62.15,10.35,3082.9,2586.0,normal
83.94,7.04,3581.33,1015.29,normal
217.19,1.47,4234.74,492.47,dos
183.67,1.92,10925.75,891.36,dos
278.82,0.1,6263.43,881.66,dos
301.11,1.77,6670.47,1033.21,dos
186.34,3.1,5858.44,1006.65,dos
233.02,2.05,3102.33,291.87,dos
321.82,0.1,4788.38,2309.83,dos
64.5,7.89,500.0,2495.83,normal
204.59,1.44,6170.09,996.0,dos
127.36,0.73,5434.06,1611.84,dos
69.84,3.65,1145.98,3102.4,normal
111.01,2.08,6633.92,469.23,dos
375.57,0.32,6234.43,665.01,dos
263.73,1.4,5550.88,1105.85,dos
53.03,6.8,4217.91,2178.59,normal
420.66,0.1,9858.71,713.62,dos
70.92,10.95,500.0,1689.95,normal
77.16,2.01,2028.64,4647.75,normal
100.0,2.49,2534.32,584.23,dos
69.5,6.37,1610.6,2014.87,normal
23.8,5.31,1100.83,2015.12,normal
153.33,0.1,6284.23,486.48,dos
31.94,4.32,2789.25,897.61,normal
149.97,0.72,7580.07,1244.37,dos
269.64,1.64,6118.29,841.53,dos
42.8,4.52,2016.6,1688.74,normal
155.02,1.07,7130.71,101.15,dos
302.15,0.85,7399.74,1185.01,dos
84.2,10.14,1928.56,1296.95,normal
59.99,4.2,868.96,2677.84,normal
249.25,3.43,5450.52,765.05,dos
75.87,0.5,506.55,3586.14,normal
47.67,3.19,1192.58,2958.56,normal
46.89,5.61,732.15,5148.14,normal
219.06,1.12,9025.0,1981.33,dos
56.21,1.35,2387.67,2499.84,normal
68.08,2.64,962.21,2327.77,normal
188.37,2.21,4631.08,1182.92,dos
384.08,1.74,7843.6,1406.47,dos
244.21,2.01,5487.45,100.0,dos
23.72,8.17,5342.0,3232.16,normal
132.93,2.04,6225.4,1284.17,dos
224.26,0.87,4523.96,480.68,dos
60.16,15.0,4937.39,3208.43,normal
190.21,0.44,6301.88,1355.16,dos
338.84,0.68,9692.79,408.01,dos
51.85,7.24,2317.58,500.0,normal
47.67,6.37,829.62,3564.21,normal
119.71,5.78,2244.77,2136.35,normal
246.56,2.46,4603.49,1124.29,dos
146.4,1.43,8131.93,241.42,dos
41.16,1.62,1884.25,500.0,normal
24.25,3.36,2350.34,4205.8,normal
10.0,3.17,1701.87,2550.7,normal
301.56,1.43,2632.3,395.44,dos
55.86,7.87,2339.77,4706.51,normal
239.64,2.46,7578.37,100.0,dos
60.53,4.22,3598.48,500.0,normal
328.87,1.18,6548.57,987.45,dos
303.85,0.1,9329.29,100.0,dos
67.43,6.72,1367.22,3508.68,normal
51.64,4.96,1876.2,1177.5,normal
113.05,3.6,3133.64,3077.38,normal
65.44,1.2,3659.35,3456.32,normal
58.57,6.51,3391.48,3332.59,normal
81.19,5.85,2851.61,1544.64,normal
68.1,7.19,500.0,2354.43,normal
69.04,1.47,2523.15,2760.15,normal
315.2,1.02,8807.24,1349.58,dos
85.67,8.73,3614.07,1454.92,normal
331.39,1.75,5758.91,157.02,dos
69.59,4.74,2222.98,2424.7,normal
25.52,6.08,3326.46,1972.46,normal
90.69,3.84,2134.4,1363.09,normal
402.83,1.27,7181.56,905.94,dos
226.77,0.3,6157.23,941.29,dos
111.15,1.97,9155.7,1255.33,dos
374.01,1.27,5522.31,326.56,dos
21.16,2.37,3350.94,2445.23,normal
363.63,0.82,4739.61,1196.77,dos
104.14,7.46,3458.88,2290.76,normal
370.5,2.01,4219.61,269.19,dos
64.26,4.86,3118.86,1411.14,normal
100.0,0.1,4328.66,680.42,dos
46.4,2.06,3090.09,1901.19,normal
46.77,8.87,1688.73,4525.79,normal
46.6,2.58,3135.16,1999.95,normal
338.46,2.11,4733.3,181.06,dos
287.18,1.98,4189.43,100.0,dos
26.06,7.11,1794.22,500.0,normal
86.18,3.72,1354.16,2881.91,normal
10.0,7.37,4333.58,500.0,normal
252.11,2.42,5028.94,1562.38,dos
39.08,6.91,1598.92,3396.62,normal
174.06,0.97,7020.31,688.65,dos
145.62,2.14,7526.41,380.31,dos
354.56,0.1,3843.55,426.56,dos
36.5,10.3,1238.87,500.0,normal
188.3,1.55,11020.46,1219.56,dos
220.49,1.99,7698.98,593.07,dos
286.77,3.29,6543.72,601.09,dos
63.08,9.95,2508.82,1758.36,normal
112.11,0.1,2507.81,992.78,dos
74.43,6.63,677.89,2641.63,normal
84.9,0.9,3308.52,1817.31,normal
52.61,10.45,1671.98,3167.18,normal
82.34,6.9,3915.31,2820.65,normal
72.23,5.14,3434.96,5356.47,normal
21.43,1.7,946.08,2112.79,normal
78.91,9.77,1232.48,1951.61,normal
60.88,6.98,1312.42,3431.3,normal
305.14,2.26,5605.37,667.31,dos
366.37,0.71,6484.95,222.57,dos
20.41,5.53,3456.02,500.0,normal
260.4,1.83,2000.0,541.25,dos
68.1,4.42,3859.51,1973.91,normal
60.39,4.34,3577.96,2175.39,normal
297.96,1.0,6038.14,1024.91,dos
63.41,3.01,500.0,2513.4,normal
221.76,0.63,8352.16,1108.04,dos
46.22,1.37,3004.37,3619.39,normal
352.16,0.75,6488.42,2032.35,dos
81.81,12.72,3652.74,3888.91,normal
77.79,3.42,2503.51,2490.49,normal
92.93,7.5,1441.82,734.55,normal
50.77,3.37,2802.66,3116.96,normal
43.3,4.88,1334.57,2092.8,normal
100.0,1.91,2353.01,395.75,dos
279.33,0.55,5923.66,646.14,dos
376.19,2.29,7205.73,352.63,dos
184.55,1.59,6993.97,425.8,dos
187.76,0.68,6281.47,2440.15,dos
218.6,1.08,4706.84,589.23,dos
186.46,1.44,4500.65,941.38,dos
145.8,0.85,5724.92,490.32,dos
136.0,0.45,8827.56,324.37,dos
50.21,6.11,909.81,2793.73,normal
15.59,1.42,1832.6,3352.51,normal
417.33,1.2,4007.79,540.32,dos
35.46,3.77,1587.28,2990.42,normal
25.47,8.82,2686.3,1609.67,normal
266.2,2.83,3098.51,544.45,dos
35.63,5.85,3530.02,1802.9,normal
75.96,4.55,4921.37,2216.76,normal
270.91,0.8,7912.5,1344.78,dos
65.01,1.33,1966.62,1460.76,normal
250.52,0.42,8346.89,737.5,dos
236.29,2.18,8425.71,897.19,dos
381.13,2.58,3122.62,362.18,dos
68.51,2.27,2707.68,2766.87,normal
259.68,1.85,6496.82,822.06,dos
60.36,4.23,5262.01,674.28,normal
92.59,5.56,500.0,3656.74,normal
299.61,0.95,7325.21,908.65,dos
416.14,3.1,4367.04,1186.4,dos
220.45,1.51,4168.71,886.51,dos
374.39,0.94,7397.89,964.47,dos
44.86,4.62,794.93,2825.24,normal
81.39,2.96,754.46,1629.59,normal
65.61,6.18,2888.36,2608.13,normal
284.13,0.62,6465.47,435.16,dos
21.62,5.32,1295.84,2967.82,normal
50.21,7.89,3448.81,2321.66,normal
315.11,2.28,6152.77,1187.07,dos
17.79,3.67,3366.31,2771.99,normal
17.73,1.67,2449.06,2680.82,normal
111.54,7.99,1929.42,3192.65,normal
138.44,10.42,2975.95,3087.77,normal
332.54,1.95,7545.56,681.11,dos
209.06,2.03,6684.77,135.99,dos
140.64,0.78,5479.71,797.17,dos
349.16,3.65,6763.24,1208.18,dos
10.0,2.78,3790.12,500.0,normal
209.6,0.3,8314.01,1010.83,dos
37.31,5.78,805.51,863.16,normal
61.5,6.88,2749.41,2043.44,normal
50.29,4.59,3774.14,2836.35,normal
94.1,3.93,2449.2,2713.89,normal
243.37,1.46,6196.97,1419.92,dos
260.39,1.79,7123.38,491.23,dos
34.34,5.48,865.99,1839.46,normal
54.27,5.64,2462.61,1819.37,normal
178.06,1.17,3986.74,818.54,dos
21.09,1.16,1836.49,3302.89,normal
206.23,0.26,5148.56,1243.76,dos
324.69,0.2,2244.27,731.48,dos
50.83,3.0,2509.21,1578.01,normal
101.12,4.49,2935.59,1445.18,normal
324.21,3.9,6767.2,1254.55,dos
169.17,2.1,7870.91,1409.56,dos
357.67,0.28,8798.88,751.75,dos
174.66,2.22,5501.29,650.75,dos
26.53,10.76,3140.78,2994.74,normal
237.8,0.67,5858.28,1498.98,dos
22.52,4.54,2610.86,2672.48,normal
29.02,3.42,1406.09,3009.9,normal
291.29,0.87,7526.85,337.69,dos
269.66,0.65,10217.18,243.26,dos
174.99,2.35,6854.37,895.16,dos
79.59,7.64,3733.46,3107.64,normal
47.12,7.27,3459.1,3382.53,normal
97.18,1.85,1896.9,3581.94,normal
81.73,11.33,2809.84,3332.19,normal
148.79,1.56,2406.43,258.34,dos
37.88,3.72,4004.48,2525.93,normal
194.53,2.08,3538.0,907.77,dos
232.13,1.39,5541.69,848.76,dos
221.67,0.1,6774.65,540.21,dos
51.65,5.17,1008.55,2237.13,normal
94.0,1.32,3538.43,2582.07,normal
44.79,1.86,958.96,1653.61,normal
242.63,1.69,9075.29,1421.81,dos
76.78,3.18,2522.55,4767.78,normal
59.22,13.47,972.14,500.0,normal
273.09,0.11,8513.45,100.0,dos
220.51,0.1,4955.6,975.09,dos
62.61,3.11,6034.3,2009.8,normal
55.78,3.82,2359.11,1914.56,normal
73.07,5.75,3165.57,2521.43,normal
75.15,0.5,1652.23,4169.25,normal
90.17,10.86,2580.96,1594.81,normal
374.09,1.02,2000.0,1036.12,dos
140.8,0.39,3705.69,1004.46,dos
216.76,0.1,5278.28,1098.79,dos
76.14,10.01,1848.37,3925.11,normal
100.0,2.19,7489.3,1345.65,dos
73.83,8.41,4725.98,3457.42,normal
121.57,3.19,7522.28,717.1,dos
85.94,8.37,2903.29,2715.43,normal
281.64,0.1,4035.03,986.22,dos
69.6,3.19,2118.04,2764.39,normal
278.64,0.97,2847.2,1705.78,dos
57.16,1.53,710.53,3191.63,normal
249.34,1.86,5288.51,1427.26,dos
48.41,9.79,3606.32,2103.94,normal
14.22,3.97,2005.41,1698.22,normal
293.06,0.25,7356.69,690.64,dos
70.6,9.24,1087.96,1198.29,normal
56.24,2.8,5269.23,2214.62,normal
51.81,10.11,1323.08,2735.97,normal
400.54,1.91,5613.56,891.76,dos
28.02,6.68,3182.52,2751.23,normal
207.35,0.18,7906.02,1021.19,dos
136.92,5.18,2892.2,2915.4,normal
25.11,11.92,500.0,3254.58,normal
59.09,5.35,4345.43,500.0,normal
45.27,0.51,1444.34,1957.09,normal
158.09,1.91,5084.19,454.66,dos
188.14,1.4,4207.25,1028.46,dos
166.52,1.87,5614.77,645.95,dos
46.84,8.51,2942.7,2566.89,normal
249.8,1.24,4306.72,458.39,dos
54.57,7.38,2111.58,4601.69,normal
38.92,6.24,3370.5,2731.63,normal
210.77,0.12,5627.29,419.77,dos
54.77,2.8,2133.63,1438.74,normal
25.51,8.93,2158.59,2791.48,normal
338.41,1.41,5120.22,609.56,dos
168.67,1.82,3836.19,1574.33,dos
67.9,7.71,4404.28,3293.42,normal
275.16,0.1,5061.76,1250.76,dos
60.47,2.41,3400.56,2582.51,normal
108.63,3.28,4133.24,4491.12,normal
110.59,3.76,675.13,3952.08,normal
47.63,4.48,2298.23,3122.22,normal
55.12,0.5,2556.02,2117.72,normal
233.31,0.85,5246.01,100.0,dos
143.33,0.4,4911.68,921.16,dos
37.55,3.79,3626.33,2564.22,normal
10.0,4.26,5028.33,3335.96,normal
48.29,8.07,2818.31,2390.9,normal
47.51,6.43,2232.7,2732.39,normal
288.14,0.64,3600.25,100.0,dos
227.5,2.08,7386.02,1050.23,dos
79.16,4.1,983.35,4576.98,normal
325.07,2.31,6797.29,242.8,dos
171.41,2.63,7828.43,615.07,dos
10.0,4.9,1750.23,4665.34,normal
69.83,4.45,2513.64,2068.37,normal
42.31,6.88,2919.79,3191.43,normal
287.07,2.83,7730.73,790.5,dos
43.08,3.66,914.55,850.72,normal
200.72,0.1,7542.56,1167.72,dos
61.09,3.11,3931.89,1367.68,normal
256.55,0.11,8258.17,339.41,dos
130.37,4.82,2444.61,3695.33,normal
261.33,2.78,4196.82,870.83,dos
31.31,2.18,3498.51,1123.52,normal
226.33,2.1,3270.53,305.43,dos
155.52,1.68,2227.57,1193.06,dos
222.9,1.85,7795.4,142.05,dos
46.93,4.92,1830.12,2881.79,normal
28.25,4.57,2625.45,3517.98,normal
261.41,1.48,4001.71,1687.11,dos
68.2,6.41,2429.29,2284.32,normal
12.3,4.9,2514.08,2886.2,normal
217.76,1.13,6367.22,444.6,dos
180.01,0.1,4750.61,842.29,dos
75.08,7.61,3335.43,2517.78,normal
61.94,11.63,1846.85,3681.94,normal
65.24,3.69,1246.98,1883.2,normal
49.92,8.02,3001.86,3219.33,normal
228.21,2.29,4816.41,795.87,dos
171.82,2.75,8116.93,235.57,dos
165.81,1.61,7330.51,1341.69,dos
203.1,2.23,3694.53,948.61,dos
224.05,3.28,8909.91,419.72,dos
132.05,1.39,5915.15,177.93,dos
57.39,4.42,1560.56,4567.25,normal
75.09,7.84,1452.89,3215.0,normal
44.76,7.87,2416.18,1360.48,normal
251.05,1.25,5927.25,821.01,dos
319.64,2.57,3973.29,235.57,dos
100.0,3.26,5199.11,937.24,dos
99.97,1.62,2835.09,4016.86,normal
271.48,1.08,6999.72,1278.45,dos
93.89,7.91,1076.89,4227.52,normal
45.28,2.33,4677.1,1755.35,normal
485.42,1.45,5432.0,992.92,dos
105.79,5.45,2068.86,2078.4,normal
89.34,5.34,2795.62,5459.11,normal
236.28,0.82,4251.69,360.94,dos
251.11,0.51,6601.2,1635.18,dos
369.43,2.34,2886.48,1175.72,dos
23.41,3.96,4418.95,3917.47,normal
10.0,7.59,4357.61,2793.35,normal
299.28,2.3,4866.58,420.39,dos
329.68,3.47,4295.34,1109.27,dos
21.86,6.21,1747.54,3921.98,normal
274.54,1.29,8214.71,1705.99,dos
60.6,4.86,900.14,1025.27,normal
34.76,8.98,3540.87,1803.8,normal
246.13,2.08,6548.09,1300.15,dos
26.85,6.83,500.0,879.04,normal
263.94,0.62,6991.18,1313.34,dos
105.17,0.1,3402.29,809.0,dos
363.18,2.85,6572.78,672.5,dos
53.0,6.0,5783.15,1687.17,normal
79.02,2.04,2145.42,2584.84,normal
11.27,6.13,2500.19,2155.95,normal
32.7,3.23,4441.68,3244.11,normal
116.49,3.08,4276.37,1158.0,dos
193.28,3.71,7974.65,624.23,dos
50.31,2.64,2672.31,3451.87,normal
55.24,6.33,4030.3,4115.78,normal
82.18,2.42,2153.61,1083.4,normal
281.52,0.11,4493.71,100.0,dos
350.58,0.1,5004.0,761.59,dos
75.55,6.33,836.21,1702.04,normal
54.14,3.55,1067.95,2337.84,normal
24.69,6.19,4653.43,2247.41,normal
69.66,7.19,2675.21,4207.11,normal
307.66,0.7,8201.92,100.0,dos
154.43,1.44,10809.61,894.49,dos
219.38,1.85,6624.84,153.01,dos
83.88,0.97,3549.09,2723.81,normal
340.14,1.69,5201.01,407.37,dos
37.63,4.31,3109.61,2541.69,normal
121.01,0.53,3396.62,1475.76,dos
60.85,4.32,1073.94,3200.48,normal
65.98,2.85,1765.97,3803.1,normal
89.92,5.11,4044.34,4641.56,normal
156.21,1.09,2310.21,855.92,dos
193.78,0.65,6027.57,487.16,dos
27.51,3.87,3532.82,2341.09,normal
56.25,4.95,909.66,1421.81,normal
72.53,6.55,500.0,4613.8,normal
223.33,0.92,9504.55,355.35,dos
25.65,3.37,2098.95,3290.88,normal
125.33,2.26,6564.84,1047.48,dos
152.88,0.1,4402.1,344.4,dos
53.15,4.19,4146.73,1021.05,normal
59.06,6.76,3959.4,2151.54,normal
59.37,4.44,2349.02,2717.75,normal
321.16,0.92,6010.94,405.49,dos
390.41,1.56,7216.28,455.87,dos
240.66,1.2,4320.56,100.54,dos
40.24,4.04,1994.64,3461.93,normal
87.27,1.66,3106.65,2627.72,normal
72.2,0.56,2520.91,2535.01,normal
114.96,2.21,4429.95,1134.09,dos
317.75,1.0,4695.92,967.68,dos
76.31,5.01,4246.48,1409.84,normal
189.75,2.96,5621.4,673.8,dos
229.86,1.96,3430.3,702.25,dos
227.23,0.21,9576.43,934.05,dos
60.65,0.6,2029.32,2847.6,normal
77.16,4.33,500.0,1705.97,normal
37.58,3.32,1950.62,3112.88,normal
47.22,4.71,2157.35,5455.62,normal
214.69,1.1,8498.58,838.57,dos
113.42,1.71,7459.84,1743.61,dos
59.85,0.5,2796.8,2883.87,normal
202.69,0.64,4949.48,319.16,dos
20.96,1.99,2021.56,4606.37,normal
335.14,2.72,5918.4,1056.47,dos
184.71,0.95,4502.73,340.74,dos
63.52,6.74,1038.19,2724.31,normal
344.84,1.81,7393.78,1336.93,dos
56.0,8.49,1467.47,2236.57,normal
67.6,4.71,2921.31,3407.31,normal
382.4,0.1,9771.78,384.92,dos
330.7,0.6,7310.97,100.0,dos
225.88,0.41,5252.96,453.58,dos
81.31,7.51,3507.93,5704.81,normal
38.47,7.53,3014.85,2495.97,normal
161.69,0.62,5817.34,435.41,dos
172.56,1.92,5375.17,100.0,dos
300.07,2.06,4622.97,139.71,dos
28.96,2.49,1867.16,3442.31,normal
199.8,1.33,4666.16,543.6,dos
37.59,6.71,4290.72,500.0,normal
182.78,0.51,10697.75,100.0,dos
49.06,5.88,1028.93,3656.49,normal
51.99,4.56,901.7,3344.19,normal
38.4,5.13,3982.58,2101.36,normal
259.52,2.0,6489.27,201.49,dos
52.03,1.79,3254.73,2359.88,normal
286.96,0.1,7061.14,1329.96,dos
56.51,6.05,2784.06,2036.52,normal
231.99,0.1,8548.24,795.98,dos
266.22,1.69,2000.0,810.24,dos
218.91,0.43,6339.33,704.55,dos
47.27,3.83,4410.67,650.76,normal
70.44,0.5,2538.14,3643.18,normal
48.82,6.12,1613.51,767.54,normal
130.54,1.84,6724.42,735.7,dos
35.17,8.77,4279.91,502.25,normal
40.41,3.53,5100.35,3009.46,normal
37.83,7.43,2685.58,2259.84,normal
81.51,0.56,500.0,1822.06,normal
319.83,2.64,8940.43,100.0,dos
171.85,2.21,10043.57,1575.89,dos
315.64,2.24,5471.69,786.16,dos
50.92,3.99,1979.79,3973.74,normal
54.08,3.48,500.0,1915.33,normal
59.19,5.54,1998.69,2860.7,normal
140.92,2.32,6390.39,1343.33,dos
370.78,1.7,8968.03,997.07,dos
47.92,0.72,1446.25,1824.32,normal
41.01,6.97,3176.09,1804.17,normal
86.76,5.73,4131.15,3305.05,normal
74.38,5.9,922.86,2596.05,normal
254.73,4.14,5907.68,1382.06,dos
103.17,2.34,2050.45,2676.1,normal
26.0,4.47,1498.2,4138.39,normal
360.33,1.27,3125.92,1512.26,dos
118.51,1.8,6114.93,1270.11,dos
204.41,0.57,5880.69,1108.77,dos
54.85,7.67,4057.53,4728.01,normal
20.4,4.62,1825.41,1110.4,normal
169.62,1.15,3057.0,1419.71,dos
78.52,8.18,2105.33,2595.63,normal
78.56,7.46,2222.96,1233.88,normal
36.84,6.85,1831.26,3470.87,normal
297.78,1.22,7504.79,1345.76,dos
57.72,4.77,3404.32,1295.88,normal
89.64,3.9,1733.22,3572.51,normal
44.07,6.84,2254.35,1168.19,normal
10.82,3.41,1890.08,1970.77,normal
212.93,1.75,9085.5,342.76,dos
220.15,2.39,4252.93,836.78,dos
118.18,1.68,5366.47,751.46,dos
313.55,0.85,5608.33,264.35,dos
98.36,6.97,2397.5,1870.12,normal
241.63,0.1,5584.08,444.55,dos
108.73,0.35,3990.78,662.45,dos
87.27,3.97,2464.59,2777.75,normal
287.1,2.27,8974.96,1324.36,dos
41.12,5.61,1370.34,3625.59,normal
61.47,4.02,4983.94,3655.13,normal
24.81,0.5,4178.18,3608.92,normal
51.48,3.33,3059.28,2153.23,normal
70.22,3.62,2271.37,1048.04,normal
28.56,4.66,2396.96,1085.27,normal
266.6,0.2,3474.31,1155.51,dos
109.2,2.1,7493.53,574.65,dos
53.96,1.94,4022.57,2294.91,normal
89.34,4.62,1643.65,4102.54,normal
377.98,3.59,5620.27,1053.38,dos
304.96,2.28,8228.96,1570.86,dos
71.23,5.18,2456.26,2065.12,normal
446.04,0.1,4954.7,1342.13,dos
40.83,4.06,3768.47,1873.51,normal
44.83,8.86,1267.95,2953.14,normal
193.25,0.73,3615.55,970.73,dos
57.6,0.79,4421.09,2073.34,normal
214.28,0.49,4840.96,591.81,dos
67.47,8.27,2080.69,2831.18,normal
75.84,4.74,2408.47,2675.48,normal
151.25,0.4,6840.9,100.0,dos
306.3,0.71,5986.33,2165.83,dos
19.62,3.17,1855.16,792.84,normal
254.08,1.64,9711.17,532.96,dos
254.77,2.23,3163.19,1326.49,dos
33.94,8.55,2118.23,3710.92,normal
84.86,2.57,3401.88,4521.34,normal
10.0,2.68,2280.9,1030.93,normal
39.23,4.57,1142.72,3484.69,normal
36.28,9.06,3729.86,2068.03,normal
332.04,0.57,3352.53,1060.38,dos
286.82,1.98,3895.26,681.23,dos
264.33,0.55,3393.18,1038.69,dos
320.82,0.21,6454.55,1330.32,dos
342.37,0.43,5745.29,1420.28,dos
244.69,2.35,9784.11,1988.2,dos
165.08,2.04,4782.13,1006.72,dos
78.37,2.07,2663.35,2402.85,normal
52.12,6.82,2757.44,1737.63,normal
226.06,0.1,4053.57,811.82,dos
10.0,5.97,3935.13,2343.5,normal
57.58,1.89,5039.21,3151.33,normal
297.81,2.87,6403.01,763.42,dos
295.52,0.1,4918.81,1073.23,dos
251.35,2.55,3314.72,180.39,dos
218.39,1.06,7239.06,316.94,dos
46.38,7.57,782.57,2668.35,normal
266.97,0.86,5979.45,1284.55,dos
29.4,6.49,2404.75,3522.42,normal
254.82,1.48,9836.22,503.74,dos
269.02,0.69,7944.37,773.2,dos
